,instant,date,season,year,month,hr,holiday,weekday,workingday,weather_situation,temp,atemp,humidity,wind_speed,casual,registered,count_rental,category_days
14290,14291,2012-08-23,Fall,2012,August,15,Yes,Thursday,Workingday,Clear,31.98,34.849999999999994,46.0,8.9981,104,201,305,weekdays
14291,14292,2012-08-23,Fall,2012,August,16,Yes,Thursday,Workingday,Clear,31.16,34.089999999999996,48.0,11.0014,121,344,465,weekdays
14292,14293,2012-08-23,Fall,2012,August,17,Yes,Thursday,Workingday,Clear,31.16,34.089999999999996,45.0,15.001299999999999,111,709,820,weekdays
14293,14294,2012-08-23,Fall,2012,August,18,Yes,Thursday,Workingday,Clear,30.34,33.335,48.0,15.001299999999999,130,811,941,weekdays
14294,14295,2012-08-23,Fall,2012,August,19,Yes,Thursday,Workingday,Clear,29.52,33.335,51.0,6.0032,96,537,633,weekdays
14295,14296,2012-08-23,Fall,2012,August,20,Yes,Thursday,Workingday,Clear,28.7,32.574999999999996,61.0,7.0015,70,404,474,weekdays
14296,14297,2012-08-23,Fall,2012,August,21,Yes,Thursday,Workingday,Clear,28.7,32.574999999999996,61.0,8.9981,53,276,329,weekdays
14297,14298,2012-08-23,Fall,2012,August,22,Yes,Thursday,Workingday,Misty,27.880000000000003,31.819999999999997,61.0,7.0015,21,177,198,weekdays
14298,14299,2012-08-23,Fall,2012,August,23,Yes,Thursday,Workingday,Misty,27.060000000000002,31.06,69.0,0.0,24,133,157,weekdays
14299,14300,2012-08-24,Fall,2012,August,0,Yes,Friday,Workingday,Misty,27.060000000000002,31.06,69.0,0.0,27,84,111,weekdays
14300,14301,2012-08-24,Fall,2012,August,1,Yes,Friday,Workingday,Misty,26.240000000000002,30.305,73.0,0.0,5,37,42,weekdays
14301,14302,2012-08-24,Fall,2012,August,2,Yes,Friday,Workingday,Clear,27.060000000000002,31.06,69.0,0.0,1,15,16,weekdays
14302,14303,2012-08-24,Fall,2012,August,3,Yes,Friday,Workingday,Clear,26.240000000000002,30.305,73.0,0.0,2,6,8,weekdays
14303,14304,2012-08-24,Fall,2012,August,4,Yes,Friday,Workingday,Misty,26.240000000000002,30.305,73.0,0.0,2,6,8,weekdays
14304,14305,2012-08-24,Fall,2012,August,5,Yes,Friday,Workingday,Clear,26.240000000000002,29.544999999999998,78.0,0.0,1,37,38,weekdays
14305,14306,2012-08-24,Fall,2012,August,6,Yes,Friday,Workingday,Misty,25.419999999999998,28.79,83.0,0.0,9,142,151,weekdays
14306,14307,2012-08-24,Fall,2012,August,7,Yes,Friday,Workingday,Misty,26.240000000000002,29.544999999999998,78.0,0.0,13,412,425,weekdays
14307,14308,2012-08-24,Fall,2012,August,8,Yes,Friday,Workingday,Misty,27.060000000000002,31.06,74.0,0.0,41,703,744,weekdays
14308,14309,2012-08-24,Fall,2012,August,9,Yes,Friday,Workingday,Misty,29.52,33.335,57.99999999999999,0.0,58,331,389,weekdays
14309,14310,2012-08-24,Fall,2012,August,10,Yes,Friday,Workingday,Misty,31.16,34.089999999999996,48.0,0.0,78,184,262,weekdays
14310,14311,2012-08-24,Fall,2012,August,11,Yes,Friday,Workingday,Misty,31.16,34.089999999999996,48.0,7.0015,69,212,281,weekdays
14311,14312,2012-08-24,Fall,2012,August,12,Yes,Friday,Workingday,Misty,31.16,34.089999999999996,45.0,6.0032,95,276,371,weekdays
14312,14313,2012-08-24,Fall,2012,August,13,Yes,Friday,Workingday,Misty,32.800000000000004,35.605,41.0,7.0015,79,272,351,weekdays
14313,14314,2012-08-24,Fall,2012,August,14,Yes,Friday,Workingday,Clear,31.98,34.849999999999994,43.0,7.0015,109,229,338,weekdays
14314,14315,2012-08-24,Fall,2012,August,15,Yes,Friday,Workingday,Misty,31.16,34.089999999999996,48.0,8.9981,99,251,350,weekdays
14315,14316,2012-08-24,Fall,2012,August,16,Yes,Friday,Workingday,Misty,31.16,34.089999999999996,48.0,8.9981,101,414,515,weekdays
14316,14317,2012-08-24,Fall,2012,August,17,Yes,Friday,Workingday,Misty,30.34,33.335,51.0,15.001299999999999,117,695,812,weekdays
14317,14318,2012-08-24,Fall,2012,August,18,Yes,Friday,Workingday,Misty,29.52,34.089999999999996,62.0,12.998000000000001,109,627,736,weekdays
14318,14319,2012-08-24,Fall,2012,August,19,Yes,Friday,Workingday,Misty,29.52,33.335,57.99999999999999,11.0014,106,430,536,weekdays
14319,14320,2012-08-24,Fall,2012,August,20,Yes,Friday,Workingday,Misty,28.7,32.574999999999996,65.0,15.001299999999999,66,297,363,weekdays
14320,14321,2012-08-24,Fall,2012,August,21,Yes,Friday,Workingday,Misty,28.7,32.574999999999996,61.0,11.0014,58,248,306,weekdays
14321,14322,2012-08-24,Fall,2012,August,22,Yes,Friday,Workingday,Misty,28.7,32.574999999999996,61.0,0.0,42,209,251,weekdays
14322,14323,2012-08-24,Fall,2012,August,23,Yes,Friday,Workingday,Misty,27.880000000000003,31.819999999999997,69.0,6.0032,38,140,178,weekdays
14323,14324,2012-08-25,Fall,2012,August,0,Yes,Saturday,Weekend,Misty,28.7,32.574999999999996,61.0,0.0,21,114,135,weekends
14324,14325,2012-08-25,Fall,2012,August,1,Yes,Saturday,Weekend,Misty,27.880000000000003,31.819999999999997,69.0,0.0,15,100,115,weekends
14325,14326,2012-08-25,Fall,2012,August,2,Yes,Saturday,Weekend,Misty,27.060000000000002,31.06,74.0,6.0032,18,61,79,weekends
14326,14327,2012-08-25,Fall,2012,August,3,Yes,Saturday,Weekend,Clear,27.060000000000002,31.06,69.0,6.0032,7,31,38,weekends
14327,14328,2012-08-25,Fall,2012,August,4,Yes,Saturday,Weekend,Misty,27.060000000000002,31.06,69.0,7.0015,3,9,12,weekends
14328,14329,2012-08-25,Fall,2012,August,5,Yes,Saturday,Weekend,Misty,26.240000000000002,30.305,73.0,11.0014,4,10,14,weekends
14329,14330,2012-08-25,Fall,2012,August,6,Yes,Saturday,Weekend,Misty,26.240000000000002,29.544999999999998,78.0,11.0014,5,25,30,weekends
14330,14331,2012-08-25,Fall,2012,August,7,Yes,Saturday,Weekend,Misty,26.240000000000002,29.544999999999998,78.0,12.998000000000001,14,88,102,weekends
14331,14332,2012-08-25,Fall,2012,August,8,Yes,Saturday,Weekend,Misty,27.060000000000002,31.06,74.0,16.997899999999998,29,133,162,weekends
14332,14333,2012-08-25,Fall,2012,August,9,Yes,Saturday,Weekend,Misty,27.880000000000003,31.819999999999997,69.0,19.0012,60,228,288,weekends
14333,14334,2012-08-25,Fall,2012,August,10,Yes,Saturday,Weekend,Misty,28.7,32.574999999999996,65.0,19.999499999999998,148,294,442,weekends
14334,14335,2012-08-25,Fall,2012,August,11,Yes,Saturday,Weekend,Misty,29.52,34.089999999999996,62.0,19.0012,143,314,457,weekends
14335,14336,2012-08-25,Fall,2012,August,12,Yes,Saturday,Weekend,Light Snow,29.52,33.335,54.0,26.0027,217,367,584,weekends
14336,14337,2012-08-25,Fall,2012,August,13,Yes,Saturday,Weekend,Misty,29.52,33.335,51.0,23.9994,186,331,517,weekends
14337,14338,2012-08-25,Fall,2012,August,14,Yes,Saturday,Weekend,Light Snow,27.060000000000002,31.06,65.0,16.997899999999998,150,332,482,weekends
14338,14339,2012-08-25,Fall,2012,August,15,Yes,Saturday,Weekend,Misty,26.240000000000002,30.305,73.0,22.0028,79,154,233,weekends
14339,14340,2012-08-25,Fall,2012,August,16,Yes,Saturday,Weekend,Misty,27.060000000000002,31.06,74.0,19.999499999999998,174,260,434,weekends
14340,14341,2012-08-25,Fall,2012,August,17,Yes,Saturday,Weekend,Misty,27.060000000000002,31.06,74.0,22.0028,132,271,403,weekends
14341,14342,2012-08-25,Fall,2012,August,18,Yes,Saturday,Weekend,Misty,27.060000000000002,31.06,69.0,31.0009,122,261,383,weekends
14342,14343,2012-08-25,Fall,2012,August,19,Yes,Saturday,Weekend,Misty,26.240000000000002,29.544999999999998,78.0,19.999499999999998,97,257,354,weekends
14343,14344,2012-08-25,Fall,2012,August,20,Yes,Saturday,Weekend,Light Snow,25.419999999999998,28.79,83.0,16.997899999999998,65,176,241,weekends
14344,14345,2012-08-25,Fall,2012,August,21,Yes,Saturday,Weekend,Clear,25.419999999999998,28.79,83.0,23.9994,60,148,208,weekends
14345,14346,2012-08-25,Fall,2012,August,22,Yes,Saturday,Weekend,Clear,25.419999999999998,28.79,83.0,23.9994,46,136,182,weekends
14346,14347,2012-08-25,Fall,2012,August,23,Yes,Saturday,Weekend,Misty,25.419999999999998,28.79,83.0,16.997899999999998,34,124,158,weekends
14347,14348,2012-08-26,Fall,2012,August,0,Yes,Sunday,Weekend,Clear,26.240000000000002,28.79,89.0,16.997899999999998,23,111,134,weekends
14348,14349,2012-08-26,Fall,2012,August,1,Yes,Sunday,Weekend,Clear,26.240000000000002,28.79,89.0,12.998000000000001,18,116,134,weekends
14349,14350,2012-08-26,Fall,2012,August,2,Yes,Sunday,Weekend,Misty,26.240000000000002,28.79,89.0,15.001299999999999,12,104,116,weekends
14350,14351,2012-08-26,Fall,2012,August,3,Yes,Sunday,Weekend,Misty,26.240000000000002,28.79,89.0,16.997899999999998,11,42,53,weekends
14351,14352,2012-08-26,Fall,2012,August,4,Yes,Sunday,Weekend,Misty,26.240000000000002,28.79,89.0,12.998000000000001,5,11,16,weekends
14352,14353,2012-08-26,Fall,2012,August,5,Yes,Sunday,Weekend,Clear,26.240000000000002,28.79,89.0,12.998000000000001,3,13,16,weekends
14353,14354,2012-08-26,Fall,2012,August,6,Yes,Sunday,Weekend,Clear,25.419999999999998,28.03,88.0,19.999499999999998,5,16,21,weekends
14354,14355,2012-08-26,Fall,2012,August,7,Yes,Sunday,Weekend,Clear,26.240000000000002,28.79,89.0,12.998000000000001,11,23,34,weekends
14355,14356,2012-08-26,Fall,2012,August,8,Yes,Sunday,Weekend,Clear,27.880000000000003,31.819999999999997,79.0,19.0012,21,112,133,weekends
14356,14357,2012-08-26,Fall,2012,August,9,Yes,Sunday,Weekend,Clear,27.880000000000003,31.819999999999997,79.0,16.997899999999998,67,196,263,weekends
14357,14358,2012-08-26,Fall,2012,August,10,Yes,Sunday,Weekend,Clear,30.34,34.849999999999994,66.0,26.0027,127,258,385,weekends
14358,14359,2012-08-26,Fall,2012,August,11,Yes,Sunday,Weekend,Clear,30.34,34.849999999999994,66.0,23.9994,150,332,482,weekends
14359,14360,2012-08-26,Fall,2012,August,12,Yes,Sunday,Weekend,Light Snow,29.52,34.849999999999994,74.0,23.9994,225,401,626,weekends
14360,14361,2012-08-26,Fall,2012,August,13,Yes,Sunday,Weekend,Light Snow,27.060000000000002,30.305,78.0,27.999299999999998,166,375,541,weekends
14361,14362,2012-08-26,Fall,2012,August,14,Yes,Sunday,Weekend,Clear,26.240000000000002,28.79,89.0,7.0015,125,252,377,weekends
14362,14363,2012-08-26,Fall,2012,August,15,Yes,Sunday,Weekend,Light Snow,26.240000000000002,28.79,89.0,19.0012,132,259,391,weekends
14363,14364,2012-08-26,Fall,2012,August,16,Yes,Sunday,Weekend,Light Snow,26.240000000000002,28.79,89.0,19.0012,57,116,173,weekends
14364,14365,2012-08-26,Fall,2012,August,17,Yes,Sunday,Weekend,Clear,26.240000000000002,28.79,89.0,15.001299999999999,61,172,233,weekends
14365,14366,2012-08-26,Fall,2012,August,18,Yes,Sunday,Weekend,Misty,26.240000000000002,28.79,89.0,6.0032,77,187,264,weekends
14366,14367,2012-08-26,Fall,2012,August,19,Yes,Sunday,Weekend,Misty,26.240000000000002,28.79,89.0,11.0014,80,212,292,weekends
14367,14368,2012-08-26,Fall,2012,August,20,Yes,Sunday,Weekend,Clear,26.240000000000002,28.79,89.0,11.0014,40,171,211,weekends
14368,14369,2012-08-26,Fall,2012,August,21,Yes,Sunday,Weekend,Clear,26.240000000000002,28.79,83.0,8.9981,26,140,166,weekends
14369,14370,2012-08-26,Fall,2012,August,22,Yes,Sunday,Weekend,Clear,25.419999999999998,28.03,88.0,6.0032,20,94,114,weekends
14370,14371,2012-08-26,Fall,2012,August,23,Yes,Sunday,Weekend,Clear,25.419999999999998,28.79,83.0,6.0032,21,59,80,weekends
14371,14372,2012-08-27,Fall,2012,August,0,Yes,Monday,Workingday,Clear,25.419999999999998,28.79,83.0,0.0,4,28,32,weekdays
14372,14373,2012-08-27,Fall,2012,August,1,Yes,Monday,Workingday,Clear,25.419999999999998,28.03,88.0,6.0032,3,4,7,weekdays
14373,14374,2012-08-27,Fall,2012,August,2,Yes,Monday,Workingday,Clear,25.419999999999998,28.03,88.0,8.9981,0,8,8,weekdays
14374,14375,2012-08-27,Fall,2012,August,3,Yes,Monday,Workingday,Clear,25.419999999999998,28.03,88.0,6.0032,1,3,4,weekdays
14375,14376,2012-08-27,Fall,2012,August,4,Yes,Monday,Workingday,Clear,25.419999999999998,28.79,83.0,0.0,1,11,12,weekdays
14376,14377,2012-08-27,Fall,2012,August,5,Yes,Monday,Workingday,Clear,25.419999999999998,28.03,88.0,0.0,4,32,36,weekdays
14377,14378,2012-08-27,Fall,2012,August,6,Yes,Monday,Workingday,Clear,25.419999999999998,28.03,88.0,0.0,4,141,145,weekdays
14378,14379,2012-08-27,Fall,2012,August,7,Yes,Monday,Workingday,Clear,27.060000000000002,30.305,83.0,0.0,15,418,433,weekdays
14379,14380,2012-08-27,Fall,2012,August,8,Yes,Monday,Workingday,Clear,27.060000000000002,30.305,83.0,6.0032,29,670,699,weekdays
14380,14381,2012-08-27,Fall,2012,August,9,Yes,Monday,Workingday,Clear,27.060000000000002,30.305,83.0,7.0015,40,302,342,weekdays
14381,14382,2012-08-27,Fall,2012,August,10,Yes,Monday,Workingday,Clear,29.52,34.849999999999994,74.0,8.9981,63,143,206,weekdays
14382,14383,2012-08-27,Fall,2012,August,11,Yes,Monday,Workingday,Clear,30.34,34.849999999999994,66.0,12.998000000000001,47,182,229,weekdays
14383,14384,2012-08-27,Fall,2012,August,12,Yes,Monday,Workingday,Clear,31.16,35.605,62.0,0.0,69,214,283,weekdays
14384,14385,2012-08-27,Fall,2012,August,13,Yes,Monday,Workingday,Clear,31.16,35.605,56.99999999999999,11.0014,77,211,288,weekdays
14385,14386,2012-08-27,Fall,2012,August,14,Yes,Monday,Workingday,Clear,32.800000000000004,37.12,49.0,6.0032,66,180,246,weekdays
14386,14387,2012-08-27,Fall,2012,August,15,Yes,Monday,Workingday,Clear,32.800000000000004,37.88,55.00000000000001,19.999499999999998,77,205,282,weekdays
14387,14388,2012-08-27,Fall,2012,August,16,Yes,Monday,Workingday,Clear,32.800000000000004,37.88,55.00000000000001,16.997899999999998,77,367,444,weekdays
14388,14389,2012-08-27,Fall,2012,August,17,Yes,Monday,Workingday,Clear,32.800000000000004,36.364999999999995,46.0,15.001299999999999,101,744,845,weekdays
14389,14390,2012-08-27,Fall,2012,August,18,Yes,Monday,Workingday,Clear,31.98,35.605,52.0,16.997899999999998,83,751,834,weekdays
14390,14391,2012-08-27,Fall,2012,August,19,Yes,Monday,Workingday,Clear,30.34,34.849999999999994,70.0,15.001299999999999,74,499,573,weekdays
14391,14392,2012-08-27,Fall,2012,August,20,Yes,Monday,Workingday,Clear,30.34,34.849999999999994,70.0,12.998000000000001,50,366,416,weekdays
14392,14393,2012-08-27,Fall,2012,August,21,Yes,Monday,Workingday,Clear,29.52,34.849999999999994,74.0,12.998000000000001,39,239,278,weekdays
14393,14394,2012-08-27,Fall,2012,August,22,Yes,Monday,Workingday,Clear,28.7,33.335,84.0,12.998000000000001,30,131,161,weekdays
14394,14395,2012-08-27,Fall,2012,August,23,Yes,Monday,Workingday,Clear,28.7,33.335,84.0,11.0014,35,79,114,weekdays
14395,14396,2012-08-28,Fall,2012,August,0,Yes,Tuesday,Workingday,Clear,28.7,33.335,84.0,16.997899999999998,9,29,38,weekdays
14396,14397,2012-08-28,Fall,2012,August,1,Yes,Tuesday,Workingday,Clear,27.880000000000003,31.819999999999997,89.0,12.998000000000001,4,17,21,weekdays
14397,14398,2012-08-28,Fall,2012,August,2,Yes,Tuesday,Workingday,Clear,27.880000000000003,31.819999999999997,83.0,16.997899999999998,2,13,15,weekdays
14398,14399,2012-08-28,Fall,2012,August,3,Yes,Tuesday,Workingday,Clear,27.060000000000002,29.544999999999998,89.0,8.9981,0,4,4,weekdays
14399,14400,2012-08-28,Fall,2012,August,4,Yes,Tuesday,Workingday,Clear,27.060000000000002,30.305,83.0,8.9981,2,6,8,weekdays
14400,14401,2012-08-28,Fall,2012,August,5,Yes,Tuesday,Workingday,Misty,27.060000000000002,30.305,83.0,6.0032,3,39,42,weekdays
14401,14402,2012-08-28,Fall,2012,August,6,Yes,Tuesday,Workingday,Misty,27.060000000000002,29.544999999999998,89.0,7.0015,3,144,147,weekdays
14402,14403,2012-08-28,Fall,2012,August,7,Yes,Tuesday,Workingday,Misty,27.060000000000002,30.305,83.0,7.0015,14,255,269,weekdays
14403,14404,2012-08-28,Fall,2012,August,8,Yes,Tuesday,Workingday,Misty,27.060000000000002,31.06,85.0,7.0015,25,668,693,weekdays
14404,14405,2012-08-28,Fall,2012,August,9,Yes,Tuesday,Workingday,Misty,28.7,33.335,79.0,11.0014,44,351,395,weekdays
14405,14406,2012-08-28,Fall,2012,August,10,Yes,Tuesday,Workingday,Clear,30.34,34.089999999999996,62.0,16.997899999999998,39,165,204,weekdays
14406,14407,2012-08-28,Fall,2012,August,11,Yes,Tuesday,Workingday,Clear,31.98,36.364999999999995,55.00000000000001,16.997899999999998,47,171,218,weekdays
14407,14408,2012-08-28,Fall,2012,August,12,Yes,Tuesday,Workingday,Clear,32.800000000000004,37.12,49.0,19.0012,56,241,297,weekdays
14408,14409,2012-08-28,Fall,2012,August,13,Yes,Tuesday,Workingday,Clear,33.62,37.12,43.0,19.999499999999998,56,232,288,weekdays
14409,14410,2012-08-28,Fall,2012,August,14,Yes,Tuesday,Workingday,Clear,34.44,37.12,38.0,22.0028,72,179,251,weekdays
14410,14411,2012-08-28,Fall,2012,August,15,Yes,Tuesday,Workingday,Clear,33.62,36.364999999999995,34.0,19.999499999999998,59,258,317,weekdays
14411,14412,2012-08-28,Fall,2012,August,16,Yes,Tuesday,Workingday,Clear,33.62,35.605,33.0,22.0028,84,396,480,weekdays
14412,14413,2012-08-28,Fall,2012,August,17,Yes,Tuesday,Workingday,Clear,32.800000000000004,34.849999999999994,35.0,26.0027,90,774,864,weekdays
14413,14414,2012-08-28,Fall,2012,August,18,Yes,Tuesday,Workingday,Clear,31.98,34.849999999999994,40.0,16.997899999999998,82,736,818,weekdays
14414,14415,2012-08-28,Fall,2012,August,19,Yes,Tuesday,Workingday,Clear,30.34,33.335,45.0,11.0014,82,515,597,weekdays
14415,14416,2012-08-28,Fall,2012,August,20,Yes,Tuesday,Workingday,Clear,29.52,33.335,48.0,7.0015,87,348,435,weekdays
14416,14417,2012-08-28,Fall,2012,August,21,Yes,Tuesday,Workingday,Clear,29.52,33.335,48.0,6.0032,38,276,314,weekdays
14417,14418,2012-08-28,Fall,2012,August,22,Yes,Tuesday,Workingday,Clear,28.7,32.574999999999996,54.0,0.0,20,196,216,weekdays
14418,14419,2012-08-28,Fall,2012,August,23,Yes,Tuesday,Workingday,Clear,27.880000000000003,31.819999999999997,56.99999999999999,0.0,17,92,109,weekdays
14419,14420,2012-08-29,Fall,2012,August,0,Yes,Wednesday,Workingday,Clear,27.060000000000002,31.06,69.0,0.0,8,39,47,weekdays
14420,14421,2012-08-29,Fall,2012,August,1,Yes,Wednesday,Workingday,Clear,26.240000000000002,30.305,69.0,8.9981,2,12,14,weekdays
14421,14422,2012-08-29,Fall,2012,August,2,Yes,Wednesday,Workingday,Clear,25.419999999999998,29.544999999999998,73.0,8.9981,2,4,6,weekdays
14422,14423,2012-08-29,Fall,2012,August,3,Yes,Wednesday,Workingday,Clear,25.419999999999998,29.544999999999998,73.0,7.0015,0,9,9,weekdays
14423,14424,2012-08-29,Fall,2012,August,4,Yes,Wednesday,Workingday,Clear,24.599999999999998,29.544999999999998,73.0,15.001299999999999,2,8,10,weekdays
14424,14425,2012-08-29,Fall,2012,August,5,Yes,Wednesday,Workingday,Clear,24.599999999999998,29.544999999999998,73.0,12.998000000000001,3,37,40,weekdays
14425,14426,2012-08-29,Fall,2012,August,6,Yes,Wednesday,Workingday,Clear,24.599999999999998,29.544999999999998,73.0,12.998000000000001,6,175,181,weekdays
14426,14427,2012-08-29,Fall,2012,August,7,Yes,Wednesday,Workingday,Clear,26.240000000000002,30.305,65.0,6.0032,23,531,554,weekdays
14427,14428,2012-08-29,Fall,2012,August,8,Yes,Wednesday,Workingday,Clear,27.060000000000002,31.06,61.0,11.0014,28,780,808,weekdays
14428,14429,2012-08-29,Fall,2012,August,9,Yes,Wednesday,Workingday,Clear,28.7,32.574999999999996,51.0,12.998000000000001,40,308,348,weekdays
14429,14430,2012-08-29,Fall,2012,August,10,Yes,Wednesday,Workingday,Clear,29.52,33.335,48.0,11.0014,34,144,178,weekdays
14430,14431,2012-08-29,Fall,2012,August,11,Yes,Wednesday,Workingday,Clear,29.52,32.574999999999996,45.0,0.0,67,186,253,weekdays
14431,14432,2012-08-29,Fall,2012,August,12,Yes,Wednesday,Workingday,Clear,31.16,34.089999999999996,40.0,0.0,79,281,360,weekdays
14432,14433,2012-08-29,Fall,2012,August,13,Yes,Wednesday,Workingday,Clear,30.34,33.335,42.0,0.0,68,232,300,weekdays
14433,14434,2012-08-29,Fall,2012,August,14,Yes,Wednesday,Workingday,Clear,31.16,34.089999999999996,40.0,6.0032,87,214,301,weekdays
14434,14435,2012-08-29,Fall,2012,August,15,Yes,Wednesday,Workingday,Clear,31.16,34.089999999999996,40.0,12.998000000000001,96,242,338,weekdays
14435,14436,2012-08-29,Fall,2012,August,16,Yes,Wednesday,Workingday,Clear,31.16,33.335,37.0,8.9981,104,389,493,weekdays
14436,14437,2012-08-29,Fall,2012,August,17,Yes,Wednesday,Workingday,Clear,31.98,34.089999999999996,35.0,15.001299999999999,108,762,870,weekdays
14437,14438,2012-08-29,Fall,2012,August,18,Yes,Wednesday,Workingday,Clear,30.34,33.335,42.0,11.0014,119,693,812,weekdays
14438,14439,2012-08-29,Fall,2012,August,19,Yes,Wednesday,Workingday,Clear,28.7,32.574999999999996,54.0,12.998000000000001,120,523,643,weekdays
14439,14440,2012-08-29,Fall,2012,August,20,Yes,Wednesday,Workingday,Clear,27.880000000000003,31.819999999999997,56.99999999999999,0.0,49,378,427,weekdays
14440,14441,2012-08-29,Fall,2012,August,21,Yes,Wednesday,Workingday,Clear,27.060000000000002,31.06,54.0,7.0015,48,265,313,weekdays
14441,14442,2012-08-29,Fall,2012,August,22,Yes,Wednesday,Workingday,Clear,27.060000000000002,31.06,54.0,0.0,50,185,235,weekdays
14442,14443,2012-08-29,Fall,2012,August,23,Yes,Wednesday,Workingday,Clear,27.060000000000002,31.06,56.99999999999999,0.0,34,123,157,weekdays
14443,14444,2012-08-30,Fall,2012,August,0,Yes,Thursday,Workingday,Clear,26.240000000000002,30.305,69.0,0.0,14,51,65,weekdays
14444,14445,2012-08-30,Fall,2012,August,1,Yes,Thursday,Workingday,Clear,26.240000000000002,30.305,65.0,0.0,6,17,23,weekdays
14445,14446,2012-08-30,Fall,2012,August,2,Yes,Thursday,Workingday,Clear,25.419999999999998,29.544999999999998,73.0,0.0,3,14,17,weekdays
